candidate_id,candidate_name,years_experience,current_city,top_skill_area,summary
2603,Brenda Raymond,2,Chicago,operations,Maintained SOC 2 evidence collection process.
2604,Janet Dunn,5,Chicago,operations,Maintained SOC 2 evidence collection process.
2605,Katherine Herrera,5,Remote,sales,Managed enterprise renewals exceeding $4M ARR.
2606,Bradley Espinoza,7,Austin,engineering,Expanded support knowledge base and deflected repetitive tickets.
2607,Paula Shepherd,10,Chicago,sales,"Implemented Okta and SCIM provisioning for 2,000 employees."
2608,Brandon Ward,3,Denver,engineering,Managed enterprise renewals exceeding $4M ARR.
2609,Samuel Cox,7,Austin,engineering,Led multi-region ERP rollout across three warehouses.
2610,Casey Rodriguez,16,Seattle,sales,Managed enterprise renewals exceeding $4M ARR.
2611,Heather Atkinson,14,Denver,product,Managed enterprise renewals exceeding $4M ARR.
2612,Brenda Stevens,17,Denver,sales,Shipped experimentation framework for signup conversion.
2613,Kristen Velazquez,12,Chicago,support,Scaled self-serve onboarding funnel for SMB customers.
2614,Daniel Walker,10,Remote,engineering,Automated revenue recognition data quality checks.
2615,Autumn Dominguez,3,Denver,operations,Scaled self-serve onboarding funnel for SMB customers.
2616,Nicholas Horton,2,Seattle,analytics,Built role-based compensation benchmarking dashboards.
2617,Anthony Rodriguez,9,Atlanta,analytics,Migrated legacy monolith endpoints to event-driven services.
2618,Karen Wheeler,7,Remote,support,Built churn propensity model for customer success team.
2619,Charles Thomas,14,Atlanta,sales,Scaled self-serve onboarding funnel for SMB customers.
2620,Adam Guerra,0,Remote,support,Ran agile ceremonies for cross-functional product squad.
2621,Preston Harrison,16,Seattle,operations,Designed interview loops for engineering leveling refresh.
2622,Joseph Rush,3,Austin,operations,Managed enterprise renewals exceeding $4M ARR.
2623,Nathan Wallace,7,Austin,sales,Improved NPS by redesigning incident communications workflow.
2624,Alexis Rodriguez,6,Seattle,product,Negotiated software procurement and vendor savings initiatives.
2625,Marvin Munoz,16,Austin,support,Led multi-region ERP rollout across three warehouses.
2626,Christopher Sanders,12,Chicago,operations,"Implemented Okta and SCIM provisioning for 2,000 employees."
2627,Travis Gibson,0,Seattle,support,Automated revenue recognition data quality checks.
2628,Deanna Armstrong,15,Denver,product,Scaled self-serve onboarding funnel for SMB customers.
2629,Darren Huynh,12,Chicago,sales,Maintained SOC 2 evidence collection process.
2630,Brandon Gray,1,Chicago,sales,Closed strategic logistics accounts in manufacturing sector.
2631,Natalie Morales,14,Chicago,support,Built churn propensity model for customer success team.
2632,James Carson,0,Remote,sales,"Drove product launch for analytics module used by 8,000 accounts."
2633,Lisa Jones,7,Denver,engineering,Introduced warehouse slotting optimization process.
2634,Karen Delgado,2,Remote,analytics,Scaled self-serve onboarding funnel for SMB customers.
2635,James Brown,0,Seattle,sales,Improved NPS by redesigning incident communications workflow.
2636,Jeff Nelson,10,Chicago,analytics,Closed strategic logistics accounts in manufacturing sector.
2637,Jack Maxwell,12,Austin,engineering,Built churn propensity model for customer success team.
2638,David Martin,8,Remote,operations,Maintained SOC 2 evidence collection process.
2639,Daniel Smith,6,Remote,sales,Built churn propensity model for customer success team.
2640,Chelsea Harris,9,Austin,analytics,Managed high-volume healthcare recruiting for clinical roles.
2641,Cynthia Miller,2,Chicago,sales,Expanded support knowledge base and deflected repetitive tickets.
2642,Amanda Downs,0,Seattle,sales,Negotiated software procurement and vendor savings initiatives.
2643,Mr. Brandon Parker,2,Remote,product,Ran agile ceremonies for cross-functional product squad.
2644,Dr. Tina Porter,0,Remote,product,Built churn propensity model for customer success team.
2645,James Kelly,13,Chicago,sales,Reduced cloud spend by redesigning batch compute workloads.
2646,Michael Rivera,10,Remote,analytics,Managed enterprise renewals exceeding $4M ARR.
2647,Kathy Shaw,3,Seattle,operations,Managed high-volume healthcare recruiting for clinical roles.
2648,Allison Flynn,10,Denver,sales,Expanded support knowledge base and deflected repetitive tickets.
2649,Sean Johnson,8,Denver,engineering,Expanded support knowledge base and deflected repetitive tickets.
2650,Michael Miller,2,Seattle,product,Managed enterprise renewals exceeding $4M ARR.
2651,Tiffany Hall,17,Remote,engineering,Migrated legacy monolith endpoints to event-driven services.
2652,Michael Thomas,16,Remote,operations,Launched partner onboarding program across EMEA region.
2653,Wendy Mason,13,Denver,sales,Launched partner onboarding program across EMEA region.
2654,Lisa Mills PhD,14,Chicago,support,Shipped experimentation framework for signup conversion.
2655,Carlos Carter,9,Remote,engineering,Scaled self-serve onboarding funnel for SMB customers.
2656,Teresa Williams,14,Chicago,analytics,Introduced warehouse slotting optimization process.
2657,Melanie Allen,9,Seattle,operations,Built dbt models and Airflow pipelines for finance analytics.
2658,Lisa Rubio DDS,2,Atlanta,analytics,Improved NPS by redesigning incident communications workflow.
2659,Anne Smith PhD,3,Atlanta,sales,Built churn propensity model for customer success team.
2660,Sean Salinas,15,Chicago,engineering,Designed interview loops for engineering leveling refresh.
2661,Kathryn Gibson,8,Chicago,sales,Expanded support knowledge base and deflected repetitive tickets.
2662,Edward Jones,13,Atlanta,analytics,Ran agile ceremonies for cross-functional product squad.
2663,Heather Jones,2,Chicago,analytics,"Drove product launch for analytics module used by 8,000 accounts."
2664,Julia Andersen,8,Seattle,product,Expanded support knowledge base and deflected repetitive tickets.
2665,Pamela Ramos,1,Remote,product,Built role-based compensation benchmarking dashboards.
2666,Teresa Bonilla,3,Austin,support,Scaled self-serve onboarding funnel for SMB customers.
2667,Jack Mitchell MD,1,Remote,engineering,Maintained SOC 2 evidence collection process.
2668,Melanie Alexander,3,Chicago,support,Built dbt models and Airflow pipelines for finance analytics.
2669,Lori Edwards,10,Austin,support,Maintained SOC 2 evidence collection process.
2670,Jason Cole,0,Remote,support,Launched partner onboarding program across EMEA region.
2671,Wendy Williams,3,Chicago,analytics,Ran agile ceremonies for cross-functional product squad.
2672,Amy Gibbs,12,Atlanta,support,Migrated legacy monolith endpoints to event-driven services.
2673,Kristina Moore,2,Austin,analytics,Owned forecasting model for outbound pipeline generation.
2674,James Hudson,10,Austin,analytics,Launched partner onboarding program across EMEA region.
2675,Courtney Sawyer,15,Chicago,support,"Drove product launch for analytics module used by 8,000 accounts."
2676,Hannah Mcdonald,14,Atlanta,engineering,Led multi-region ERP rollout across three warehouses.
2677,Sabrina Rodriguez,2,Chicago,analytics,Built dbt models and Airflow pipelines for finance analytics.
2678,Brian Moyer,2,Chicago,engineering,Ran agile ceremonies for cross-functional product squad.
2679,Jeffrey Morales,12,Remote,product,Managed high-volume healthcare recruiting for clinical roles.
2680,Grant Munoz,6,Chicago,product,Managed enterprise renewals exceeding $4M ARR.
2681,Patrick Wilson,7,Austin,engineering,Led multi-region ERP rollout across three warehouses.
2682,Joshua Fry,8,Austin,product,Led multi-region ERP rollout across three warehouses.
2683,Daniel Carroll,10,Remote,operations,Maintained SOC 2 evidence collection process.
2684,Patricia Brown PhD,8,Denver,support,Managed enterprise renewals exceeding $4M ARR.
2685,Veronica Lewis,0,Remote,analytics,Expanded support knowledge base and deflected repetitive tickets.
2686,Alexander Blake,1,Seattle,engineering,Migrated legacy monolith endpoints to event-driven services.
2687,David Thompson,0,Chicago,product,Improved fulfillment SLA reporting with automated dashboards.
2688,Donald Miller,4,Seattle,analytics,Shipped experimentation framework for signup conversion.
2689,Jocelyn Barnes,14,Denver,operations,Introduced warehouse slotting optimization process.
2690,Steven White,17,Atlanta,analytics,Managed high-volume healthcare recruiting for clinical roles.
2691,Steven Patterson,8,Atlanta,product,Launched partner onboarding program across EMEA region.
2692,Elizabeth Gonzalez,0,Seattle,analytics,Automated revenue recognition data quality checks.
2693,Karen Nichols,1,Chicago,analytics,Improved NPS by redesigning incident communications workflow.
2694,Tracie Kim,14,Austin,product,Closed strategic logistics accounts in manufacturing sector.
2695,Laura Morrow,6,Seattle,support,Built role-based compensation benchmarking dashboards.
2696,Stephanie Gonzalez,15,Remote,engineering,Managed high-volume healthcare recruiting for clinical roles.
2697,Laura Thomas,9,Atlanta,support,"Implemented Okta and SCIM provisioning for 2,000 employees."
2698,Samantha Navarro,15,Austin,product,Managed enterprise renewals exceeding $4M ARR.
2699,Morgan Smith,2,Austin,support,Improved fulfillment SLA reporting with automated dashboards.
2700,Taylor Porter,15,Atlanta,engineering,Maintained SOC 2 evidence collection process.
2701,Ricky Craig,9,Remote,analytics,Ran agile ceremonies for cross-functional product squad.
2702,Nathan Mcneil,7,Atlanta,engineering,"Drove product launch for analytics module used by 8,000 accounts."
2703,Shannon Walters,9,Chicago,support,Built dbt models and Airflow pipelines for finance analytics.
2704,Laura Johnson,5,Atlanta,product,Improved NPS by redesigning incident communications workflow.
2705,Chelsea Horton,10,Austin,engineering,Maintained SOC 2 evidence collection process.
2706,Lindsay Robinson,13,Denver,engineering,Scaled self-serve onboarding funnel for SMB customers.
2707,Corey Frazier,14,Remote,product,Managed enterprise renewals exceeding $4M ARR.
2708,Jacqueline Cox,17,Atlanta,support,Reduced cloud spend by redesigning batch compute workloads.
2709,Eric Fuentes,7,Austin,support,Introduced warehouse slotting optimization process.
2710,Jonathan Duarte,13,Chicago,sales,Built dbt models and Airflow pipelines for finance analytics.
2711,Guy Clayton,15,Austin,analytics,Closed strategic logistics accounts in manufacturing sector.
2712,William Rogers,0,Denver,support,Introduced warehouse slotting optimization process.
2713,Judy Brooks,8,Chicago,engineering,Maintained SOC 2 evidence collection process.
2714,Carla Graham,12,Remote,sales,Negotiated software procurement and vendor savings initiatives.
2715,Matthew Frazier,8,Chicago,sales,Built dbt models and Airflow pipelines for finance analytics.
2716,Michaela Pace,1,Austin,analytics,Designed interview loops for engineering leveling refresh.
2717,Annette Miller,11,Denver,sales,Expanded support knowledge base and deflected repetitive tickets.
2718,Ann Smith,7,Seattle,operations,Led multi-region ERP rollout across three warehouses.
2719,Ashley Brady,11,Seattle,sales,Ran agile ceremonies for cross-functional product squad.
2720,Kimberly Schultz,0,Remote,engineering,Managed high-volume healthcare recruiting for clinical roles.
2721,Renee Contreras,0,Denver,support,Expanded support knowledge base and deflected repetitive tickets.
2722,Christy Frank,10,Atlanta,analytics,Closed strategic logistics accounts in manufacturing sector.
2723,Ashley Gates,17,Atlanta,product,Negotiated software procurement and vendor savings initiatives.
2724,Heather Leon,11,Austin,analytics,Managed enterprise renewals exceeding $4M ARR.
2725,Terry Newman,16,Austin,support,Ran agile ceremonies for cross-functional product squad.
2726,Jennifer Ayers,15,Seattle,operations,Migrated legacy monolith endpoints to event-driven services.
2727,Katie Adams,5,Denver,operations,Maintained SOC 2 evidence collection process.
2728,Elizabeth Orr,1,Seattle,operations,Maintained SOC 2 evidence collection process.
2729,Megan Smith,10,Remote,product,Migrated legacy monolith endpoints to event-driven services.
2730,Amanda Johnson,11,Chicago,operations,Designed interview loops for engineering leveling refresh.
2731,Sara Stone,13,Seattle,product,Expanded support knowledge base and deflected repetitive tickets.
2732,Emily Jackson,9,Chicago,sales,Built churn propensity model for customer success team.
2733,Jessica Peters,16,Seattle,support,Built role-based compensation benchmarking dashboards.
2734,Luis Long,15,Austin,sales,Launched partner onboarding program across EMEA region.
2735,Timothy Patterson,10,Chicago,operations,Automated revenue recognition data quality checks.
2736,Jeanette Chandler,9,Denver,product,Migrated legacy monolith endpoints to event-driven services.
2737,Evan Moore,0,Denver,support,Improved fulfillment SLA reporting with automated dashboards.
2738,Michael Martinez,14,Austin,operations,Improved NPS by redesigning incident communications workflow.
2739,Kenneth Myers,12,Remote,operations,Improved fulfillment SLA reporting with automated dashboards.
